name,SpAbs_A,AATS4d,AATS6d,AATS7d,AATS8d,AATS0v,AATS3v,AATS5v,AATS6se,AATS1p,AATS7p,AATS8p,AATS3i,AATS4i,AATS5i,AATS6i,AATS7i,AATS8i,ATSC7dv,ATSC8dv,ATSC3d,ATSC4d,ATSC6d,ATSC7d,ATSC8s,ATSC1p,ATSC3p,ATSC4p,ATSC5p,ATSC7p,ATSC3i,ATSC4i,ATSC5i,ATSC7i,AATSC1d,AATSC8d,AATSC1m,AATSC3se,AATSC1i,MATS2c,MATS5c,MATS7c,MATS8c,MATS1dv,MATS2dv,MATS3dv,MATS4dv,MATS6dv,MATS2d,MATS1s,MATS2s,MATS8s,MATS2m,MATS8m,MATS8v,MATS1se,MATS5se,MATS6se,MATS7se,MATS2p,MATS6i,MATS8i,GATS1c,GATS3c,GATS4c,GATS5c,GATS7c,GATS8c,GATS1dv,GATS3dv,GATS5dv,GATS5d,GATS7d,GATS1s,GATS2s,GATS4s,GATS6s,GATS7s,GATS8s,GATS1Z,GATS3Z,GATS7Z,GATS2m,GATS5m,GATS8m,GATS6v,GATS1se,GATS3se,GATS1p,GATS1i,GATS3i,GATS4i,GATS7i,BCUTc-1l,BCUTd-1l,BCUTse-1l,BCUTp-1h,BCUTp-1l,BalabanJ,FPSA3,FPSA5,RNCS,RPCS,TPSA,C1SP2,C2SP2,C3SP2,C2SP3,Xch-4d,Xc-6d,Xc-6dv,Xpc-4dv,AXp-1d,AXp-2d,AXp-3d,AXp-1dv,AXp-7dv,NssCH2,NsssCH,NaasC,NssssC,NsssN,SaasC,SaaaC,SssssC,SaaN,MAXsCH3,MAXssssC,MAXaaN,MINssCH2,MINaaCH,MINsssCH,MINaaaC,MINssNH,ETA_shape_y,AETA_beta_s,ETA_beta_ns_d,ETA_eta_FL,ETA_dAlpha_B,ETA_dEpsilon_D,fragCpx,fMF,GeomPetitjeanIndex,GRAVH,nHBAcc,IC2,IC4,SIC3,BIC2,CIC1,MIC3,ZMIC3,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA6,SlogP_VSA8,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState9,MDEC-12,MDEC-13,MDEC-14,MDEC-23,MDEC-33,MDEN-23,MID_h,MID_N,AMID_N,MID_O,MOMI-Y,MOMI-Z,PBF,piPC4,bpol,n6Ring,n5HRing,n6aHRing,nARing,nRot,SLogP,GGI6,GGI10,JGI2,JGI3,JGI4,JGI5,JGI7,JGI8,JGI9,JGI10,PetitjeanIndex,SRW02,SRW10,TSRW10,pIC50
Mol_129,29.44999268,2.74,2.953488372,2.554347826,2.155555556,219.6816912,190.4424934,174.5140023,7.441823814,1.82287502,1.313331011,1.133204954,159.0769873,164.0395192,161.9222434,156.5275077,159.6025558,165.0466737,-69.96073766,-66.23200476,4.654967281,6.677572873,-13.12314099,-16.1005354,-0.954987111,0.154370609,-0.439468435,1.742334724,2.988977714,-4.254172734,-12.50780467,17.24259074,22.55954817,-27.14369928,0.213826211,-0.112763567,1.142048005,0.000303598,-0.153931546,-0.111257089,0.031878883,-0.017869901,0.075271828,0.307680156,0.103973007,0.12785165,0.085319986,-0.212954494,0.03042328,-0.124289843,-0.061873695,-0.020876953,-0.006541728,-0.172800406,-0.21503013,-0.101747211,0.089665286,-0.082072575,-0.016140032,0.026592849,-0.134151604,-0.124313726,1.435880735,0.981086728,1.191960254,0.969469496,0.867954304,0.765446602,0.576115606,0.865478971,0.98399501,1.137405317,1.273291925,1.09428895,0.960120583,1.041595682,0.822421696,0.975977971,1.114969186,0.851387717,0.923565943,1.095272959,0.933208796,0.852411278,1.164419141,1.125216404,1.055232809,0.941808992,1.008244304,1.288988222,1.101840209,0.875237809,1.163195873,-0.391297504,0.987662484,2.422677899,2.001107356,1.015593662,1.617319238,0.045246779,0.042153602,9.531316892,125.1180522,83.66635843,4,7,2,0,0,0,0,1.120605698,0.448966177,0.287150485,0.186382015,0.306987854,0.006489222,2,1,3,0,0,3.000916819,1.941427154,0,12.93256986,2.126699004,0,4.698415612,0.661491565,1.771876555,0.411507254,0.874734977,3.485095663,0.285714286,0.647727273,0.5,5.983539575,0.022727273,0.058909091,114.05,0.390243902,0.464832998,4251.079491,5,4.558652309,5.046457187,0.923723411,0.803651355,1.792921342,37.38711061,22.62255869,11.05045608,9.967957042,4.983978521,6.9237372,36.72813073,41.7723491,17.40747228,0,0,6.9237372,18.40630142,11.25737949,11.05045608,28.04144837,0,5.917906046,49.05284256,22.16030442,0,0,12.46266245,34.3924471,0,24.78737429,18.19910121,28.27484991,10.717646,12.93256986,4.55178784,9.576152223,0.411507254,7.118384,0,1.784825525,1.449037065,0,18.52320801,5.798364453,0,9.878502679,9.878502679,0.449022849,0,3056.878459,1599.70407,0.540677504,5.371219255,22.480933,3,0,3,0,5,2.6985,0.347755102,0.032955821,0.069444444,0.028409091,0.035095785,0.023467433,0.011805556,0.011056274,0.006666667,0.008238955,0.454545455,3.891820298,9.927643436,55.94553869,8
Mol_130,35.64134393,2.525641026,3.188034188,2.405405405,1.967914439,210.812707,189.0553508,178.9503294,7.567340821,1.734674176,1.32794421,0.924074722,159.946658,169.3047061,167.9397608,156.6430616,156.0639821,172.4599604,32.61983471,196.1818182,7.16,12.56,-28.28,0.48,23.62747475,-1.294164558,-5.279617297,5.005224331,6.748590833,-16.75710351,-34.67288217,-10.76513378,74.63524223,-88.21780693,0.191578947,0.104385027,1.744936311,-0.016143517,-0.422715353,0.290884015,0.165270455,0.111348265,-0.042827692,0.450763775,0.160200742,-0.017535656,0.110750031,-0.211472016,-0.080261137,-0.098882106,0.306235297,0.129725497,0.249641929,0.319067911,0.306066348,-0.049747591,-0.389076462,-0.108882838,0.103133907,0.11134092,-0.010178423,0.149259598,1.799917493,1.534388,1.386943571,1.348766323,0.601045343,0.773631282,0.441317082,1.041617957,1.766589793,1.109704079,0.848408893,0.727296951,0.460057091,0.831670054,0.678104157,0.547326107,0.564630513,0.819739221,1.284600232,1.213398355,0.701571089,1.413265602,0.700370766,1.062173258,0.844215362,1.503136359,1.22366292,1.537281088,1.27702891,0.95046119,1.4534729,-0.477438925,0.977776841,2.435532037,1.986670036,0.740495754,1.57126927,0.038160495,0.047851319,41.81799667,13.98225879,85.26983003,6,4,2,0,0,0,0,1.724036156,0.439636827,0.308333647,0.179502966,0.303271049,0.005535568,1,0,3,2,0,2.107895205,1.583883355,-1.118691819,17.50777753,1.915310115,-0.552687119,4.691049619,0.440936791,1.701461769,0,0.731222079,2.889753666,0.221130221,0.663793103,0.5,7.061527556,0.032183908,0.034556915,149.08,0.290909091,0.468386507,6317.972215,7,4.252030006,4.785105395,0.815098585,0.703466703,2.245506922,38.63692058,30.72624403,15.37044016,9.967957042,14.76249423,0,52.8177872,36.08496283,17.25246954,11.41891359,5.824404498,45.75866206,11.86154501,11.38785599,10.63357721,43.71388662,4.736862954,0,42.98647549,22.29078092,17.23321613,0,18.18702368,16.46637642,0,24.78737429,52.8177872,25.58551277,9.720841475,29.64399116,7.083912013,0.473588818,1.246836646,6.350064741,0,4.563719453,4.580362232,4.472135955,13.44564106,5.116384659,0,15.91214888,12.2423246,0.422149124,3.669824278,6193.862461,1991.775654,0.705683683,5.460117288,34.387382,3,0,3,0,5,3.802,0.653877551,0.255994286,0.069135802,0.055059524,0.032971576,0.033119658,0.013372748,0.013369745,0.01,0.010666429,0.5,4.143134726,10.259167,64.52540445,6.8
Mol_131,31.06578998,2.669421488,2.941176471,2.341085271,2.160377358,215.7561002,198.2262176,178.8371262,7.527389412,1.768034862,1.171335275,1.126734265,158.9969931,165.4026586,166.3313423,153.0333396,163.3226425,165.8101363,-42.98962963,-60.8054321,6.995555556,10.37975309,-18.82074074,-10.6562963,-6.809770233,-1.183210877,-2.953005291,2.17614576,7.689594988,-2.611562535,-20.95475999,-15.86385105,71.15160695,-16.823628,0.232550565,-0.07468437,2.16174582,-0.008072657,-0.446013718,0.021559743,-0.021729035,0.012163891,-0.03028999,0.377978751,0.06104333,0.084564418,0.206163548,-0.223879353,0.002717391,-0.030359513,0.070815069,-0.1339585,0.107481939,-0.138911316,-0.114071359,-0.025568767,-0.149632999,-0.018629061,0.021245554,0.158522488,-0.221072364,0.063333952,1.427077528,1.387622182,0.91499808,1.274256017,0.704260598,0.885757726,0.518051956,0.873036312,1.336166195,1.348940914,1.001011122,0.878437797,0.997033301,0.668147104,0.837372147,0.862469343,1.204485672,0.808911805,1.116040482,0.972468959,0.857372542,0.98985792,1.134319146,1.36933338,0.904167126,1.124969025,1.190074588,1.49143601,1.24516791,1.025566799,1.009031844,-0.421929905,0.987652832,2.435503686,1.986384892,0.777138534,1.661344797,0.041238056,0.043300598,95.68237967,132.6801225,78.08936431,6,4,2,1,0,0,0,1.51105226,0.445709545,0.293609343,0.180505462,0.303169235,0.005332165,2,0,3,1,0,2.381256981,1.761714564,-0.156669895,17.61383621,2.132204743,-0.156669895,4.745814437,0.682324898,1.737857424,0,0.809586824,3.531716034,0.220588235,0.666666667,0.5,6.308919298,0.027777778,0.020611111,124.06,0.355555556,0.452399732,5032.885114,6,4.580307541,4.863749485,0.869444341,0.792254377,1.966935295,37.7673447,25.48269846,10.05365156,9.967957042,9.967957042,0,38.46739723,48.79581118,11.71354429,5.817862778,5.824404498,25.80722127,19.03346811,11.38785599,5.316788604,39.19151884,4.736862954,0,42.98647549,22.29078092,0,5.538925252,12.43128646,28.70506082,0,31.89717183,18.19910121,34.11619857,9.720841475,17.61383621,4.483843774,1.577454622,1.456719288,7.85552171,1.711684885,4.607950362,2.817151092,1.889881575,13.33679667,5.085675265,0,12.11370532,10.26368086,0.427653369,1.850024453,2387.452299,2169.476505,0.820652984,5.407732153,27.933347,3,0,3,0,6,3.3138,0.570612245,0.032955821,0.067901235,0.043402778,0.040507937,0.027777778,0.012511973,0.008974313,0.007548077,0.005492637,0.5,3.970291914,10.0775669,58.54617626,8.5
Mol_132,29.45477942,2.978723404,2.742268041,2.32038835,2.068181818,219.6816912,193.5088516,188.9467221,7.429002392,1.805117253,1.215839945,1.144826164,159.6418697,163.9977633,161.9037438,157.0592872,163.3616611,162.4563528,-72.93218322,-56.99107674,7.046400952,-0.076740036,-14.23616895,-10.50624628,-3.0483178,-1.256497951,0.120802892,1.42934163,1.687227778,-1.027838224,-22.13114456,-2.881571311,37.10305564,6.189767523,0.266577203,-0.089543562,2.448892493,0.002299122,-0.575083488,-0.045802969,0.166124829,-0.039081263,0.076955106,0.443549435,0.242796177,0.213517362,0.026282854,-0.254649,0.185055757,0.070041735,0.123591971,-0.087366539,0.075642052,-0.167496308,-0.225604509,0.030095279,0.071128837,-0.116202987,-0.080395979,0.098540564,-0.171373537,-0.161045974,1.451657119,1.097505443,1.38822367,1.059388581,0.863846503,0.576332767,0.451207117,0.821886296,1.202477747,1.44954039,1.001915329,0.762981443,0.830972583,1.06633928,0.993899678,1.130104533,1.02991657,0.80033739,0.831644598,1.089675872,0.880305702,0.995178176,1.137040566,1.220762687,0.85706465,0.950154676,1.168106087,1.532266101,1.17898524,1.04796023,0.89892286,-0.427317869,0.987817669,2.435452761,1.986193029,0.989566129,1.666610856,0.038756756,0.040720726,0,84.11527582,62.0598583,6,4,2,2,0,0,0,1.015132495,0.449667708,0.285041644,0.180433631,0.313586593,0.005736058,3,0,3,0,1,2.624819723,1.897286943,0,17.66604135,2.192701142,0,4.783232237,0.972937925,1.756551949,0,0.863574735,0,0.276190476,0.670454545,0.5,5.946058057,0.022727273,0,114.05,0.390243902,0.416966624,4393.822423,5,4.521828529,4.930484322,0.902076796,0.797159637,2.034778585,37.27020997,23.05867209,4.899909731,9.967957042,9.967957042,13.34455882,24.61992283,43.13263481,11.71354429,5.817862778,5.824404498,19.76538045,18.49233812,11.38785599,4.899909731,33.52834247,0,0,42.98647549,22.29078092,0,0,5.824404498,41.67063885,0,24.78737429,18.19910121,33.82325448,4.983978521,19.85870338,1.033712207,1.827366019,1.661028439,9.385744919,2.077570232,4.006810382,2.112686923,0,14.7910939,5.085675265,0.977846045,10.36695688,10.36695688,0.471225313,0,2134.339911,1876.328961,0.606166014,5.40211416,25.330933,3,0,3,0,5,3.3231,0.365714286,0.020610142,0.069444444,0.034926471,0.038055556,0.025824653,0.008907005,0.009238263,0.005892857,0.006870047,0.454545455,3.891820298,9.967822928,56.01545102,8.5
Mol_133,32.79335372,2.795081967,2.905172414,2.464,2.265486726,220.3836025,193.9176005,193.6498358,7.547220828,1.764567622,1.219120381,1.126686345,161.4121928,167.9716196,163.5625367,157.1036986,163.9547227,166.5030767,-191.6767486,28.64839319,8.451795841,9.846880907,-22.09640832,-8.355387524,14.0809671,-0.360350227,-2.687059514,5.325545017,2.626096956,-3.963189766,-15.74947317,2.146156961,55.65427556,-12.93164654,0.168084436,-0.005219399,0.767836599,-0.004322585,-0.386161141,0.068590596,-0.000961706,-0.147964382,0.126757042,0.30078734,0.066224275,0.009570411,0.103283289,-0.167204284,-0.075955657,-0.106641692,0.215161525,0.087965734,0.103464455,0.028363811,-0.0130607,-0.121114536,-0.112310746,0.13016615,-0.294775023,0.046216323,-0.218226696,0.071094414,1.577344739,0.959029733,0.9679971,0.938951595,1.081282535,0.626226972,0.516874708,0.919319367,1.161833489,1.311271298,0.949541284,0.775104428,0.458678386,0.558541393,0.529965793,1.618566712,0.526996105,0.785150219,1.124265113,1.374850746,0.782551288,1.07870058,0.96675555,1.159693394,0.90129792,0.985552335,1.100529246,1.469012221,1.182037977,0.928488818,1.028254235,-0.388542466,0.972819844,2.435504762,1.986434366,0.741579574,1.614520266,0.053411163,0.052915673,153.359956,39.38973824,150.5981991,7,4,2,0,0,0,0,1.396880512,0.444438937,0.301345085,0.181929081,0.29192385,0.005195773,2,0,3,1,0,2.103373872,1.578910279,-0.421114339,17.43389234,1.975290533,-0.421114339,4.677641566,-0.095419786,1.693116607,0,0.72787722,2.913665703,0.248618785,0.673076923,0.5,7.040510559,0.035897436,0.057029178,134.08,0.347826087,0.433850598,5605.003116,7,4.735199728,5.012479891,0.891729541,0.81181022,1.644035933,40.75544202,26.36488511,15.7401046,14.76249423,9.967957042,0,32.0465756,41.62388808,18.2583007,5.817862778,5.824404498,19.38639965,18.40630142,11.38785599,10.63357721,49.64018483,4.794537184,0,42.98647549,22.29078092,11.50823054,6.544756406,18.18702368,16.46637642,0,24.78737429,32.0465756,30.56949129,5.106527395,28.13814642,15.94818332,1.163810458,0.356820374,6.776995241,0,3.27987363,2.631121042,2,14.09082115,4.876170596,0,15.61032655,12.22990198,0.470380846,3.380424566,3159.618609,2198.539562,0.686395911,5.421087944,26.63214,3,0,3,0,7,1.9515,0.570612245,0.115600449,0.068376068,0.044407895,0.038318318,0.033625731,0.012712814,0.008526077,0.008782895,0.008257175,0.461538462,4.043051268,10.11968705,60.86313671,7.4
Mol_134,31.06839704,3.043010753,3.4875,2.819148936,2.260869565,229.0293157,181.9894661,203.3684906,7.63963935,1.849168487,1.36350282,1.130239625,162.1391271,166.6120929,162.8712349,153.6056087,157.8138765,164.9125179,-79.565,-50.97,1.1875,9.458125,-17.7,-17.64125,-2.499166667,0.024855527,-0.847148155,3.502245052,3.438049745,-5.757013333,-25.27538945,3.387776964,46.15330662,-25.82896107,0.147718023,-0.051005435,1.381539709,0.000174037,-0.292639747,0.006297534,0.242972855,0.059300648,0.038914091,0.242647879,0.094048126,0.109801234,0.029870216,-0.309458533,-0.030224764,-0.087852648,-0.023518352,-0.030852111,-0.046570498,-0.159676187,-0.168968426,-0.107047411,0.127514153,-0.129634979,0.023671638,-0.097724683,-0.083564272,-0.02772091,1.43822626,1.030714946,1.523731317,0.878785823,0.792044064,0.761533686,0.550153817,0.887457162,1.119345442,1.220136519,1.227216615,0.919566689,0.854408119,1.303476157,0.856460486,0.958453667,1.082267152,0.762516809,0.940759134,1.128116202,0.91301448,0.866773719,1.180739471,1.142911543,0.953714439,1.070360543,1.006296286,1.331943649,1.133826483,0.955322185,1.143754483,-0.388489581,0.99392423,2.435523223,1.986331412,0.787934815,1.444215065,0.049331311,0.051746881,47.93750603,198.6984767,93.7780707,6,4,2,5,0,0,0,1.193672262,0.434987042,0.277833742,0.178479226,0.29917797,0.005856903,3,2,3,0,0,2.276687453,1.69556028,0,17.46392899,0,0,4.680185185,0.832787861,1.722182487,-0.32756682,0.781758314,3.39926233,0.323076923,0.684782609,0.5,6.010313991,0.028985507,0.041623188,170.06,0.55,0.464844532,4768.548962,6,4.565311532,5.121928095,0.943629453,0.804825318,1.679031486,40.04074634,23.38086924,10.423316,9.967957042,9.967957042,0,37.46156607,29.54020642,23.85935151,5.817862778,5.824404498,31.40827209,5.316788604,11.38785599,5.316788604,37.1882487,0,0,42.98647549,22.29078092,0,12.14580722,5.824404498,41.54670407,0,24.78737429,18.19910121,25.25270269,0,17.46392899,14.39521911,1.685252268,1.3731935,9.389044401,0,0,0,0,18.98261381,7.937690777,0,12.08576126,10.32027493,0.448707606,1.765486328,2308.742122,1932.547555,0.474645743,5.425500527,22.184519,3,0,3,1,3,2.4121,0.374648526,0.017037037,0.067901235,0.035912698,0.031379928,0.021464646,0.009937739,0.00716709,0.004375857,0.005679012,0.5,3.970291914,10.07293492,71.06220244,7.2
Mol_135,34.00541762,3.383838384,3.171171171,2.634920635,2.416666667,228.5947711,198.7832971,211.8707361,7.571059495,1.828910206,1.243004467,1.190062192,161.4789711,162.4751188,161.3100199,155.1318411,161.943284,164.0112568,12.77333333,-55.83555556,1.762469136,0.306666667,-12.58074074,-9.195555556,0.529722222,-0.853050959,1.059143513,1.286031259,2.819705951,-1.861410569,-7.888739584,-14.35506384,55.15741469,-10.41849572,0.24132716,-0.089794239,2.081984437,0.001897081,-0.3753167,-0.00805816,0.136211881,0.030127112,0.074442613,0.35531371,0.184252985,0.057898747,-0.248602922,0.000268177,0.041326808,-0.016160502,0.108943181,0.004493741,0.058957062,-0.079903344,-0.064546798,-0.04799281,-0.093996204,-0.030431543,0.084364587,-0.026583353,-0.156042074,0.067559271,1.542401822,1.203101349,1.64030398,1.041056791,0.787468425,0.772765841,0.426775774,0.967862517,1.23952921,1.277174818,1.006175717,0.601105644,0.620143104,2.005492089,0.656317159,0.822161538,1.024595529,0.719410876,0.846669259,0.940332326,0.834997271,1.126531077,1.09332052,1.145201844,0.785542873,1.056474412,1.110596003,1.396893844,1.077402181,1.109366393,0.986371685,-0.494120697,0.978008715,2.435501555,1.986734324,0.741479232,1.474596423,0.04104535,0.052615406,24.71590639,4.799494867,86.94027015,7,4,2,3,0.176776695,0.072168784,0.010416667,1.694338624,0.43849225,0.273361413,0.173438381,0.299760699,0.005478215,4,0,3,1,0,2.040087842,1.544929794,-0.71222545,17.49686894,1.817027855,-0.71222545,4.694964097,0.360089473,1.695232741,0,0.717726469,3.360558626,0.246575342,0.682692308,0.5,6.744053418,0.032051282,0.019848053,191.07,0.466666667,0.391731,5709.736956,7,4.624751985,5.030633374,0.899831878,0.792874883,1.804777939,41.10790209,26.10731027,10.05365156,9.967957042,14.76249423,0,44.38530327,29.54020642,18.32042625,11.35678803,5.824404498,31.72512732,11.92367057,11.38785599,5.316788604,38.05102659,9.531400138,0,42.98647549,22.29078092,5.538925252,5.969305288,18.24914924,35.72884129,0,24.78737429,25.12283841,20.26872417,9.720841475,29.99078123,4.187761952,0.859757706,0.961321413,9.231782698,0,1.647426975,0.929007198,0.25,17.39324215,5.798364453,0,13.99509833,10.31444091,0.396709266,3.680657422,3405.285939,1988.894608,1.25224215,5.476986428,26.794933,3,0,3,1,5,2.9845,0.572244898,0.0453015,0.07977208,0.044642857,0.036777778,0.024898374,0.011073574,0.0083331,0.006360294,0.005662687,0.5,4.077537444,10.41897231,61.65758128,6.3
Mol_136,26.27672192,2.743119266,2.75257732,2.298969072,1.862068966,214.585811,201.3844703,194.8095029,7.404394433,1.793995187,1.20152959,0.98396776,158.7382472,164.5378172,157.5488268,158.1220328,164.3423413,170.4239272,-141.9375,-88.3125,5.875,6.703125,-22.859375,-19.734375,-3.011184896,-0.116948356,-3.325477296,5.053522212,-1.412572096,-6.606801189,-3.879662019,20.89754284,-0.92818334,-18.57045897,0.274553571,-0.110811782,1.884219072,-0.009365615,-0.099590376,-0.058020962,-0.142098986,-0.061406978,0.016683701,0.49991818,0.151775487,-0.018744142,0.191840852,-0.20529989,-0.0152207,-0.105620717,0.289518483,-0.087332833,0.254500719,-0.090899875,-0.07444241,0.077314242,-0.077026846,0.154368519,-0.158092354,0.142777494,-0.191530607,-0.095534666,1.384268182,1.606677246,0.713940808,1.138355127,1.101090449,0.885559851,0.456308297,1.029522024,1.123945642,1.230386052,1.094195735,0.994153419,0.653362319,0.548270408,0.679944276,1.412198731,1.229296315,0.844916345,1.256081081,1.3445528,0.693307276,1.054479632,1.106315522,1.144369583,0.879931357,1.424130677,1.066358511,1.287536361,1.159737553,0.79075591,1.124406855,-0.390235128,0.989343148,2.423365036,1.999527818,0.920036643,1.726965151,0.043770503,0.039102294,6.958404948,223.333955,46.3577087,3,6,2,0,0,0,0,1.3738792,0.432107461,0.295199459,0.171244121,0.30331344,0.00573603,0,0,4,1,0,3.906630763,1.951086073,-0.027515708,13.06458196,2.142089002,-0.027515708,4.706687453,0,1.792288832,0,0.877175926,3.547546296,0.3,0.642857143,0.5,5.268371706,0.023809524,0.043064182,109.05,0.375,0.466959451,4287.666711,4,4.320950594,4.370950594,0.821309592,0.769576828,1.68460195,35.16830536,26.20931136,5.316788604,10.08266033,4.983978521,0,39.82768294,34.56967438,23.10140028,0,0,33.23387405,5.316788604,11.25737949,5.316788604,25.70424591,0,6.9237372,30.72326485,22.16030442,0,5.538925252,0,33.54161869,0,12.39368714,19.18694784,47.33570941,4.983978521,8.888296249,11.68399046,4.756290982,0,5.461759732,0,3.67611754,5.553560222,2.459152612,11.16618933,6.813689581,0,10.11499008,10.11499008,0.481666194,0,2163.740925,1254.603887,0.632523411,5.413040169,22.480933,2,1,2,0,2,3.53872,0.684943311,0,0.071895425,0.052419355,0.042473118,0.034018519,0.019488733,0.010310374,0,0,0.375,3.850147602,10.04050661,68.76384968,9
Mol_137,28.82047573,3.272727273,2.603773585,2.319148936,1.886075949,236.0368881,218.9664488,184.5261982,7.414788132,1.906059836,1.313248971,1.182786099,159.0079573,152.4680785,157.8535669,159.9323591,162.6791425,166.1770495,-100.5680392,-32.7827128,-1.222222222,-5.888888889,-16.22222222,-14.22222222,-3.130552592,-0.909678012,4.340509791,-3.932864064,-1.140541601,-2.512766249,29.69491845,-22.96283248,-2.554733701,-8.220572641,0.314363144,-0.019690577,1.748106652,-2.59E-05,-0.463001361,-0.184984456,0.071130479,0.004678472,0.025142801,0.436554629,0.17805261,0.047226262,-0.052924681,-0.167395481,0.191176471,0.041607264,0.036637735,-0.113610775,0.08638153,-0.196556333,-0.14833604,0.003057402,0.062765135,0.079919791,-0.029831211,0.140697685,-0.124179487,-0.025310962,1.272406524,1.407018298,0.85933249,0.728221469,0.982877124,0.7572425,0.473126406,1.043269338,0.924214225,1.122918979,1.052252816,0.798400914,0.912670889,0.791683332,0.918176976,1.354617412,1.228650899,0.606079139,0.818036609,1.068369866,0.676531429,0.887363031,1.574293068,1.009567495,0.731179392,1.059760264,0.981379976,1.427735127,0.841693325,1.185877017,1.026150605,-0.437003582,0.9872569,2.422420411,2.207789366,1.015539714,1.750606088,0.034565989,0.033541867,0,87.81688448,55.791834,4,7,2,0,0,0,0,1.480111878,0.447529725,0.275936421,0.176865351,0.321497885,0.006284646,2,0,4,0,1,3.481150006,1.974451373,0,12.95253842,2.148849976,0,4.716557067,0.931997591,1.641957042,0,0.870165659,0,0.314398943,0.659090909,1,6.035311842,0.008441558,0,114.05,0.41025641,0.447454917,4761.187143,4,4.201692924,4.528741321,0.837434321,0.748336609,1.855911293,39.83331032,28.08077682,4.899909731,9.967957042,4.983978521,11.60093989,32.0465756,48.31710551,22.4301056,0,0,13.8474744,17.98942254,11.25737949,4.899909731,28.04144837,0,0,42.98647549,22.16030442,0,0,5.022633314,40.93720351,0,24.78737429,12.13273414,34.78170824,16.58491841,15.26068137,1.704968348,3.750633031,0,6.965813632,0,3.892164596,2.487632117,0,17.68327343,6.813689581,0.577757036,10.06084934,8.283451328,0.376520515,0,2828.830807,1354.512729,0.977758869,5.455855161,22.694519,3,0,3,0,4,4.1914,0.608979592,0,0.080808081,0.043918919,0.03568254,0.028409091,0.011246981,0.009089676,0.010416667,0,0.444444444,3.891820298,10.06556388,56.2644883,6.3
Mol_138,29.32176807,3.452054795,3.333333333,2.736842105,2.180555556,231.2317322,204.8505518,203.1105135,7.933188174,1.756957948,1.226445261,0.984032613,167.2962429,172.0344869,174.2851999,161.3251779,169.0602499,179.8533776,-13.89506173,-65.5,6.6875,-5.6875,-17.1875,-17.75,-23.90914352,-0.434489318,0.742282355,-0.611284225,2.419484482,-5.17113303,-15.29846929,-13.36604513,71.93431655,-31.20732868,0.180921053,-0.079861111,0.726392932,0.019707303,-0.436312958,-0.061729755,0.017403889,0.069018807,0.019712786,0.308915145,0.405430029,0.323988338,0.121738089,-0.077145392,0.244318182,-0.093985532,0.466308372,-0.094769173,0.181827679,-0.119034431,-0.153569452,-0.058299867,0.046916291,-0.013944681,0.092431879,0.06784965,-0.17337503,-0.122060972,1.614640281,1.010633448,1.115456567,0.980843281,0.8897298,0.862119052,0.331095596,0.535102041,1.112244898,0.952581369,1.246677299,0.595181095,0.366424841,0.719993017,0.600312638,0.704007762,1.28920903,0.612852887,0.604043127,0.96396652,0.636084429,1.056360936,1.254179211,1.240751427,0.625082317,0.52180904,1.078950623,1.096413491,0.844656361,0.952886736,0.980488943,-0.387321826,0.987144207,2.435943029,1.98423103,0.526979974,1.716125487,0.043170046,0.055248569,31.36308387,0.466468834,50.85907262,5,3,2,1,0,0.11785113,0.003018408,0.968268696,0.440133995,0.289151678,0.170215298,0.278947173,0.004728601,2,0,4,1,0,-0.806726007,1.16637141,-4.583731379,15.66588927,1.982818363,-4.583731379,4.245046296,0.644237174,1.142816752,0,0.463358844,3.107123252,0.292479109,0.684782609,0.5,6.017992403,0.054037267,0.051975155,119.09,0.416666667,0.432014144,5286.96261,5,4.794653474,4.794653474,0.927412578,0.873048384,1.143368318,43.52993136,28.84544792,5.316788604,10.08266033,9.967957042,6.9237372,12.48718869,24.32466776,17.27699578,5.817862778,11.51833249,19.52085734,11.86154501,11.38785599,5.316788604,31.69405559,6.176298517,0,24.65689778,22.29078092,11.87022651,11.38785599,23.26554412,12.61766519,6.196843572,12.26321064,6.9237372,30.46608778,0,12.396195,9.307874307,-0.768138044,0.424770881,0.487552162,0,1.465795435,1.024623935,0.111111111,10.76116983,6.813689581,0,17.36737033,12.29054741,0.534371626,0,2383.378209,1677.254705,0.259883123,5.469377838,20.940691,2,1,2,0,4,3.2556,0.645759637,0,0.080246914,0.046682099,0.045720721,0.023645833,0.017781032,0.01255564,0.014618484,0,0.5,3.931825633,10.14175614,71.23128925,8.7
